categoria,id_reseña,Fecha,Título,Contenido,Empresa,Calificación
Tienda de ropa,Streetprorunning_N129,2023-11-30 22:14:49+00:00,Muy Chulas. Las he recibido pero aún no las he…,"Las he recibido pero aún no las he estrenado, son muy chulas.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N128,2023-11-30 00:17:36+00:00,El productor es realmente bueno y me…,"El productor es realmente bueno y me sorprendió el precio. Compare con todas las plataformas y era el más barato . Totalmente hice bien con la compra. El pedido llegó en la fecha marcada y fue muy poco lo que tardo. Volveré a comprar cuando necesite algo más. También destacar la comodidad de las chanclas. Son de un tacto espectacular y caminar comparado con una chancla de dedo es brutal. Y mucho más sano a la hora de caminar comparado con estas últimas. Los podólogos lo recomiendan más. Lo repito, volveré a comprar. Espero seguir encontrando ofertas como está. Me gustaría que hubiera variedad también de bambas para vestir.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N127,2023-11-29 19:17:27+00:00,Inmejorable,No puedo nada más que tener buenas palabras para la tienda ya que hubo un percance con mi pedido y se solucionó en una llamada de menos de cinco minutos y ellos corrieron con todos los gastos sin duda en todas mis zapatillas las cogeré ahí porque al final lo que interesa es tener un buen servicio postventa gracias,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N126,2023-11-28 08:39:49+00:00,Llegó exactamente lo pedido y de forma…,Llegó exactamente lo pedido y de forma ágil. Todo correcto! gracias!!!,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N125,2023-11-28 00:58:20+00:00,Buen precio,Buen precio. Rapidez de entrega. Maravillosa página.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N124,2023-11-27 22:33:08+00:00,IDEAL,Rápidos en la preparación de pedido y en la entrega. Precios muy competitivos.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N123,2023-11-27 20:36:17+00:00,Rápida entrega,Rápida entrega Zapatillas en perfecto estado,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N122,2023-11-27 16:41:20+00:00,Buen portal …,"Siempre que tengo que comprar algunas deportivas , antes consulto vuestra web",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N121,2023-11-26 20:13:08+00:00,Todo bien y puntuales,Sin contenido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N120,2023-11-26 12:57:07+00:00,Buenos artículos,"Buenos artículos, todo en buen estado. Buenas ofertas. Buena comunicación por mail",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N119,2023-11-23 19:54:27+00:00,Perfecto embalaje y en menos de 48 en…,Perfecto embalaje y en menos de 48 en destino.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N118,2023-11-22 20:52:28+00:00,Tienda recomendable al 200%,Precio espectacular y envío en 3 días!!!! Recomendable al 100%,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N117,2023-11-22 08:36:54+00:00,El pedido llegó antes de lo previsto y…,El pedido llegó antes de lo previsto y se ajustó a lo que pedí. Excelente servicio.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N116,2023-11-21 20:09:18+00:00,Contento,Nunca falla. Tal y como se describe. Envío rápido. Un placer como siempre,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N115,2023-11-20 00:43:58+00:00,Una excelente compra,"Una excelente compra, todo el trámite ha sido fácil, entrega rápida y sin problema alguno, los productos corresponden con lo pedido, seguimiento cercano, buen precio. Si me encaja algún producto más no dudaré en comprar.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N114,2023-11-19 16:22:21+00:00,Rapidez y seriedad,Sin contenido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N113,2023-11-19 13:20:32+00:00,Calidad precio 100%,Compra perfecta envio perfecto y rapido y zapatillas espectaculares 100% recomendable,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N112,2023-11-19 13:09:28+00:00,Todo bien,"Todo bien. Recomendada. Página con muy buenos precios, envío rápido, buena comunicación, auténticas, son de fiar. Las zapatillas que pedí hace 4 días han llegado hoy, en su caja con un golpe pero que no afectó a las zapatillas.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N111,2023-11-19 00:31:12+00:00,Inmejorable,"Llegué a la página con todo el escepticismo. Llevaba buscando mis zapatillas unos meses y, de milagro, aparecieron!!! Seguí con mi escepticismo…, hasta que llegaron!!! Era verdad!! No era página fake!!!! Gracias, gracias, gracias…, si tienen más, mándenmelas, por favor!!!",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N110,2023-11-17 00:36:11+00:00,"Gran producto,todo ok,menos el envío,no…","Gran producto,todo ok,menos el envío,no cumplieron los plazos",Streetprorunning,4.0
Tienda de ropa,Streetprorunning_N109,2023-11-15 04:43:21+00:00,Muy buen servicio,"Muy buen servicio, rápido y ofreciendo precios ajustados.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N108,2023-11-14 23:30:31+00:00,"Todo perfecto,rapidez en el envío y…","Todo perfecto,rapidez en el envío y buenos precios",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N107,2023-11-14 21:40:12+00:00,Todo fue como esperado,"Todo fue como esperado, muy contenta!",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N106,2023-11-13 23:26:20+00:00,Calcetines Under Armour,"Los calcetines Under Armour que pedí son perfectos de altura, compresión y a un precio excepcional El envío llegó antes de lo esperado y todo correctamente Sin duda seguiré confiando en esta página para cualquier necesidad de índole deportiva",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N105,2023-11-12 11:30:41+00:00,Envío rápido,Envío rápido Zapatillas correctas pero demasiado grandes. Devolución. Web buena Volveré a comprar,Streetprorunning,4.0
Tienda de ropa,Streetprorunning_N104,2023-11-12 11:28:08+00:00,Estaba buscando unas botas Timberland…,"Estaba buscando unas botas Timberland pero que fueran económicas, aparte de que aqui valian menos que en ningúna web, tenían mi talla, y encima se puede pagar con PayPal, y en 24h las tenia en casa, sin duda una página que si estas atento encuentras gangas, la recomiendo.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N103,2023-11-12 07:13:38+00:00,Genial,"Genial, súper precios",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N102,2023-11-09 01:40:42+00:00,No ha llegado el pedido,"Hace una semana hice el pedido y no ha llegado, en la web indica que la entrega en la penisula es en 24/48 horas",Streetprorunning,1.0
Tienda de ropa,Streetprorunning_N101,2023-11-07 10:56:46+00:00,Servicio rápido,Servicio rápido y productos muy buenos con precios muy competitivos.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N100,2023-11-07 10:42:44+00:00,Todo perfecto,"Todo perfecto, tanto en la rapidez del envío como en todo, volveré a elegiros para hacer mis compras. Gracias!!!",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N99,2023-11-06 18:42:45+00:00,CALIDAD,"CALIDAD, TIEMPO DE ENVIO",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N98,2023-11-06 10:58:47+00:00,"Rápido, sencillo y sin problemas",Fácil gestión en la compra. Mejor precio encontrado para el producto. Envío rápido y en el plazo indicado. Ningún problema (por segunda vez).,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N97,2023-11-02 00:23:37+00:00,La experiencia totalmente positiva,"La experiencia totalmente positiva. Es la 2ª compra que hago y todo perfecto. La entrega en el plazo estipulado. Las zapatillas acorde a lo esperado, le ha encantado a mi marido.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N96,2023-11-01 20:49:20+00:00,muy buena atencion y y la facilidad de conpra,servicio rapido y comodo de pago,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N95,2023-11-01 11:52:42+00:00,Pedido recibido muy rápido y buenos…,Pedido recibido muy rápido y buenos precios en la web. Repetiré como cliente.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N94,2023-10-30 16:30:33+00:00,Todo GENIAL,"Buen precio, envío rápidisimo, buen embalaje, atención del ven dedor. Muy contenta con la compra... Hice un 1er comentario negativo porque no me respondian, pero parece que habia algún problema en la web,tras solucionarlo todo GENIAL",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N93,2023-10-30 14:31:20+00:00,Mizuno Mujin 8 son una pasada,"Las zapatillas son una pasada, calidad y comodidad. Son duras y altas en la zona de tobillo y talón, lo que viene muy bien para la solidez en montaña, especialmente descendiendo, que es lo que quería; aunque son un poco hostiles para andar con ellas en llano o caminos sencillos. Corriendo se nota la amortiguación y yo que soy suprasupinadora no he notado mi molesto dolor de rodilla cuando corro con zapatillas que no vayan bien equilibradas. Las recomiendo exclusivamente para trail running. Altura 176 peso 65 kg talla 42. De talla van bien. En cuanto a la página la compra ha sido sencilla y el envío y la entrega rapidísimo. En menos de 48 horas las tenía en casa.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N92,2023-10-30 00:50:36+00:00,Súper satisfecha con la compra,"Encantada con la compra. Estuve mucho tiempo buscando unas zapatillas de estas características para mi hija pequeña para el invierno para que no se le mojaran sus pequeños pies. Compre unas de la masca La Sportiva con goretex a un precio muy bueno. La compra fue muy sencilla y el envío rápido. Entrega perfecta. Recomendaría sin dudar esta página a mis amigas,de hecho ya la he compartido con algunas de ellas. Sin duda cuando tenga que comprar más calzado deportivo para mi hija volveré a mirar en vuestra web. Gracias.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N91,2023-10-29 14:54:09+00:00,Por la relación calidad precio y…,"Por la relación calidad precio y facilidad de encontrar el producto por Internet la posibilidad de elección de tallas, y la visualización de las imágenes del producto.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N90,2023-10-29 11:03:30+00:00,Recibí un modelo que no era el…,"Recibí un modelo que no era el solicitado. Llamé por tlf y puse un e mail me dijeron q en 24/48 h resolverian y, a día de hoy, no he obtenido respuesta",Streetprorunning,1.0
Tienda de ropa,Streetprorunning_N89,2023-10-25 21:34:41+00:00,Envío rápido,"Envío rápido, cómodo en la recogida y el paquete no mostraba signos de malos tratos. Recomendable ;)",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N88,2023-10-24 04:01:37+00:00,Excelentes prendas para hacer deporte y…,"Excelentes prendas para hacer deporte y vivir fitness, lo mejor es que los precios son bastante competitivos. Después de haber comprado en línea varias veces, puedo recomendarlos segura de que valen la pena",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N87,2023-10-23 09:29:44+00:00,Envío rápido y cómodo,Envío rápido y cómodo. Fiable,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N86,2023-10-22 21:13:22+00:00,5estrellas,Súper rápidos en el envío. Todo correcto y en perfecto estado.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N85,2023-10-22 09:13:00+00:00,Buen servicio,Buen servicio. Entrega en el plazo establecido. Contento.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N84,2023-10-18 15:35:22+00:00,De momento solo he tenido un problema…,De momento solo he tenido un problema con una chaqueta de chándal demasiado grande el resto bien.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N83,2023-10-18 12:09:13+00:00,Productos de calidad,Productos de calidad a buen precio y el envío rápido .,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N82,2023-10-18 01:12:25+00:00,Era lo q estábamos buscando,"Era lo q estábamos buscando, esperemos q el tiempo confirme la calidad q ofrecen.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N81,2023-10-17 18:26:26+00:00,Envío rápido y producto en perfecto…,Envío rápido y producto en perfecto estado,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N80,2023-10-17 15:45:40+00:00,rapidez en la entrega y en la devolución,Sin contenido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N79,2023-10-17 09:35:21+00:00,Fatal atención,He tenido un problema con el envío y no he recibido ningún tipo de respuesta desde su servicio de atención al cliente,Streetprorunning,1.0
Tienda de ropa,Streetprorunning_N78,2023-10-16 21:23:08+00:00,"Todo perfecto,envío muy rápido y…","Todo perfecto,envío muy rápido y producto en perfectas condiciones!!",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N77,2023-10-16 20:10:58+00:00,El precio y la rapidez en el envio.No…,El precio y la rapidez en el envio.No le pongo 5 estrellas por el link que te mandan cuando has hecho el pedido de una empresa externa que lleva a error.,Streetprorunning,4.0
Tienda de ropa,Streetprorunning_N76,2023-10-16 17:37:30+00:00,La entrega ha sido bastante rápida.,Sin contenido,Streetprorunning,4.0
Tienda de ropa,Streetprorunning_N75,2023-10-16 09:34:38+00:00,Rápido y a buen precio,El pedido llegó muy rápido.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N74,2023-10-15 20:23:20+00:00,Buen servicio,"Buen servicio, rápido y productos de calidad",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N73,2023-10-15 19:36:36+00:00,Buena calidad y buen precio,Sin contenido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N72,2023-10-15 18:11:41+00:00,Recibido en dos días y perfectas las…,Recibido en dos días y perfectas las zapatillas.a mi hija le han encantado.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N71,2023-10-15 14:44:30+00:00,Son cómodos y ligeros tengo que…,Son cómodos y ligeros tengo que probarlos bien pero resbalan algo en mojado y me he caído con ellos tengo que usarlos y gastarle algo el piso para ver si no resbala tanto,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N70,2023-10-15 08:28:25+00:00,Todo correcto 👌,"Por qué sigue los pasos marcados, no se demora.El producto es tal y como se describe en la web y la empresa de transporte o entrega te llama para intentar facilitar la entrega si no estás en casa.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N69,2023-10-14 21:06:26+00:00,Buen precio,"Buen precio, rapidez en el envío.Excelente atención Llevaba mucho tiempo queriendo comprar unos zapatos de este tipo, y encima siendo Merrell, una marca con solvencia y calidad",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N68,2023-10-14 18:15:54+00:00,Muy contento con mi primer pedido en…,"Muy contento con mi primer pedido en streetprorunning, todo muy bien, envío súper rápido, encantado de poder haber encontrado unas pronadoras que llevaba buscando mucho tiempo, la caja llegó un poco regular pero el calzado en perfectas condiciones. Muchas gracias",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N67,2023-10-14 16:42:29+00:00,Gran compra,"Estas bambas son una de las mejores compras que he hecho. Son comodisimas, y todo y ser de montaña no pesan nada, hasta llega a parecer que llevas bambas de asfalto. El pedido llego rápido y en buen estado. Sin duda recomiendo!!",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N66,2023-10-14 16:11:51+00:00,No conocía esta página y buscando una…,"No conocía esta página y buscando una gorra por internet,di con ella.La gorra mucho más barata que en ningún sitio, comunicación de seguimiento muy buena y producto estupendo.Volveria a pedir sin duda !!!",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N65,2023-10-14 15:26:36+00:00,Excelente producto,Sin contenido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N64,2023-10-14 12:09:16+00:00,Una compra excelente,"Una compra excelente. Buscaba zapatillas para voleybol y económicas. Encontré aquí una excelente marca. Dudaba con el número pero me ayudaron a elegir el apropiado. Llegaron rápido, el número acorde al que buscaba. Si duda un lugar para repetir compras a un futuro. Gracias por la ayuda y el buen servicio.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N63,2023-10-13 11:33:45+00:00,La rapidez del envío y satisfacción con…,La rapidez del envío y satisfacción con lo recibido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N62,2023-10-13 08:47:02+00:00,Todo correcto,"Todo correcto, envío y artículo perfectos.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N61,2023-10-12 12:59:59+00:00,Estafadores!!!!!,Me mandaron mal un pantalón me cobraron los portes y me devolvieron de menos.esta es mi experiencia Una estafa en toda regla,Streetprorunning,1.0
Tienda de ropa,Streetprorunning_N60,2023-10-11 11:31:50+00:00,Es la primera vez que realizaba un…,"Es la primera vez que realizaba un pedido en streetprorunning y me sorprendió, en primer lugar, los precios tan buenos y ofertas esitenetes en la web, asi como la variedad de modelos existentes. El envío ha sido rápido y recibido todo correctamente, sólo fata que lo vea la persona a quienes vamos a regalar las zapatillas....¡seguro que le van a aencantar!",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N59,2023-10-11 08:31:19+00:00,Muy buena primera experiencia,Muy buena primera experiencia con esta web. Precio estupendo; entrega veloz y sin complicaciones y las zapatillas en perfecto estado en su embalaje original. Lo tendremos en cuenta para futuras adquisiciones.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N58,2023-10-10 15:52:40+00:00,Muy bien todo,Sin contenido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N57,2023-10-10 15:10:15+00:00,Estupendo el servicio,"Estupendo el servicio, rápido Las zapatillas 60 euros , qué en otros distribuidores, las próximas las buscaré en el mismo sitio ! Quedo encantado de todo, buen producto buen servicio . Gracias!",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N56,2023-10-10 12:34:45+00:00,PAQUETE EN ESTADO PÉSIMO,"El tiempo de entrega fue rapidísimo, las Zapatillas ""Aparentemente"" están en buen estado. Pero la Caja que contenía las Zapatillas, ha llegado en un estado Pésimo, totalmente destrozada, como si la hubiese pisado un Elefante. Me parece una presentación inadecuada de un producto así. No sé si el problema viene por vuestra parte, o bien por la empresa de Transporte (GLS)",Streetprorunning,4.0
Tienda de ropa,Streetprorunning_N55,2023-10-10 10:54:27+00:00,Experiencia de compra inmejorable,"Experiencia de compra inmejorable. Las zapas tardaron poco en llegar a un punto de entrega de mi localidad con lo que pide recogerlas cuando a mí me vino bien. La relación calidad precio del producto inmejorable. He salido ya un día a trotar con ellas y son unas adidas para trail con buena amortiguación y cómodas de ancho. Son las terceras de este modelo que compro y creo que repetiré. El color morado no es el que más me gusta de este modelo pero bueno, son las que estaban en oferta.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N54,2023-10-10 09:25:12+00:00,Todo correctísimo,"Todo correctísimo. Envío rápido, en plazo y bien comunicado. Producto bien empaquetado y a un precio ultracompetitivo. Es la primera vez que compro en Streetprorunning y estaré atenta a nuevas ofertas.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N53,2023-10-09 23:30:29+00:00,He comprado 3 zapatillas,"He comprado 3 zapatillas, 2 CMP y unas adidas de trail. Excelentes precios (si tienes suerte en la talla en algunos de los modelos) y la preparación y el envío de las mismas ha sido súper rápido. Zapatillas de una calidad excepcional. Gracias!! Volveré a comprar.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N52,2023-10-09 21:30:07+00:00,He devuelto el pedido y aun mo se nada…,He devuelto el pedido y aun mo se nada denla devolución,Streetprorunning,1.0
Tienda de ropa,Streetprorunning_N51,2023-10-09 19:31:29+00:00,Las Saucony son…,"Las Saucony para asfalto que compré son una pasada. Tengo otras Saucony de trail desde hace 2 años, con 2200 km y aún tirar la mar de bien. Además unas LaSportiva que tienen muy buena pinta. Los pedidos a vuestra web siempre han llegado bien y rápido a muy casa. Un 10 !!",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N50,2023-10-09 18:56:16+00:00,Todo genial,"Todo genial: precio,facilidad de compra, seguimiento de envío, entrega rápida.. Las zapatillas son para pronadores y todo un acierto... Muchas gracias 😊",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N49,2023-10-09 17:17:06+00:00,Cómodas y buen agarre,"Muy cómodas. Desde el día 1, fui al monte unas 3h, y ninguna molestia. Muy buena agarre, aunque estaba seco, había tierra suelta, piedras...y no deslizaron en ningún momento. Venia de unas Terrex Swift R, y probé con estas. Parecen un poco más blandas, pero también más delicadas, espero que no se estropeen antes. De momento, no tengo ninguna pega.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N48,2023-10-09 16:52:20+00:00,Productos con los mejores precios,"Hace tiempo que compro en esta web. Màgnifico servicio, términos de entrega muy contenidos, excelentes, productos de alta calidad con precios sin competencia. Muy recomendable.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N47,2023-10-09 11:53:14+00:00,ya he comprado varias veces,"ya he comprado varias veces, zapatillas top a precios muy buenos, gran variedad de productos y el envio suele ser bastante rapido, asi que pagina recomendada",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N46,2023-10-08 18:31:18+00:00,Muy buenos precios,"Muy buenos precios, servicio y envio rapidísimo. Sin defraudar, como siempre.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N45,2023-10-08 17:15:31+00:00,Garantía 100 × 100,"Buenas Tardes. Siempre compro las zapatillas aquí. Estoy súper contento con ellas. Vale la pena comprarlas a través de esta web. No tengáis ninguna duda, buscar y compartir aquí buenas, baratas y garantizadas. Siempre compro aquí. El envío no se hace esperar y hasta la puerta. Que más se puede pedir de un pedido. Lo tiene todo. Como vengo diciendo, no lo dudéis y comprar vuestras zapatillas y demás en esta página. Atentamente.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N44,2023-10-08 09:52:56+00:00,Compré las zapatillas que uso a muy…,Compré las zapatillas que uso a muy buen precio.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N43,2023-10-08 09:45:54+00:00,"Zapatillas que ya habia tenido ,y este…","Zapatillas que ya habia tenido ,y este modelo me gusta mas que el nuevo , más resistentes y se adaptan mejor a mí. Muy buen servicio y entrega rápida ,como siempre, mil gracias equipo..💪",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N42,2023-10-07 18:36:15+00:00,Muy satisfecho con la compra realizada,"Muy satisfecho con la compra realizada. Tanto por el precio del calzado, como por la calidad en el servicio de la entrega y el tiempo en que se realizó. Felicitaciones.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N41,2023-10-07 16:04:04+00:00,Ha sido todo todo muy cómodo y muy…,Ha sido todo todo muy cómodo y muy rápido!,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N40,2023-10-07 14:31:10+00:00,La experiencia ha sido muy positiva,"La experiencia ha sido muy positiva, el precio es más conveniente que otros sitios para el mismo modelo, he visto que tienen bastantes ofertas en general y el transporte y entrega fue también rápido. En definitiva para tener siempre en cuenta cómo tienda de deportes.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N39,2023-10-06 18:55:06+00:00,Rápidos y efectivos.,Sin contenido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N38,2023-10-04 18:25:19+00:00,Entrega rápida,"Entrega rápida, buen producto y además a buen precio. Probé mis nuevas zapatillas y de verdad que cumplen con mis expectativas. La talla coincide,el color y el diseño como lo esperaba. Buen trabajo los felicito.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N37,2023-10-04 14:33:48+00:00,Buena tienda,Todo perfecto,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N36,2023-10-04 13:39:19+00:00,El pedido llegó muy rápido y en…,El pedido llegó muy rápido y en perfectas condiciones,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N35,2023-10-03 22:45:27+00:00,Entrega rápida pero gastos de devolución muy altos,La entrega y el producto fenomenal pero ese tipo de zapatilla viene muy pequeña y eso que pedí un numero más. Al final no merece la pena la devolucion por el coste del producto.,Streetprorunning,4.0
Tienda de ropa,Streetprorunning_N34,2023-10-03 22:15:39+00:00,Artículos de calidad.,Artículos de calidad.. y envíos muy rápidos..,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N33,2023-10-03 13:25:14+00:00,Talla,"Talla. Pedí talla 37 y no puedo meter ni en pie. Parecen talla 35 ,además la calidad super mala, huelen a plastico. Les estoy mandando un email para hacer una devolución y ninguna respuesta. Una estafa",Streetprorunning,1.0
Tienda de ropa,Streetprorunning_N32,2023-10-02 20:54:08+00:00,Porque compré a un precio inmejorable…,"Porque compré a un precio inmejorable botas de alta montaña de gran calidad, para disfrutar de ellas caminando por todas partes, con un diseño moderno y actual, impermeables y transpirables, con suela vibram de alta calidad y un sistema anti ampollas garantizado. Todo esto con un transporte rápido y eficaz, llegando el paquete a mi casa en solo 48 horas, muy contento con la compra. Repetiré encantado.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N31,2023-10-01 19:32:58+00:00,El mejor precio para unas Nike,"Enseguida encontré el modelo de zapatillas que quería, mi número acertado con la tabla de tallas que ofrece la página. De momento estoy contenta con ellas, súper cómodas. El precio es el más ajustado que encontré en todas las páginas que busqué. Me avisaron en todo momento de cómo iba la evolución de mi pedido y llegó enseguida . Estoy contenta.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N30,2023-10-01 15:15:07+00:00,Rápida entrega todo perfecto,Sin contenido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N29,2023-10-01 11:01:49+00:00,Buena compra.,El envío ha sido rápido. Ya he probado las zapatillas y son muy cómodas y con muy buen agarre. Muy buena compra.,Streetprorunning,4.0
Tienda de ropa,Streetprorunning_N28,2023-09-30 18:52:20+00:00,Buen precio y rapidez en la entrega,Buen precio y rapidez en la entrega. Seguiré comprando en esta tienda on line,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N27,2023-09-30 17:19:41+00:00,Buena atención,Atienden rápido al teléfono y el pedido llegó bien.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N26,2023-09-30 11:55:15+00:00,Los pecios son muy competitivos,"Los pecios son muy competitivos, la pagina tiene muchas opciones y buenas formas de clasificación. entrega rápida. Lo único que no me pareció, fue que el color que se ve en la pagina parece más oscuro que el real.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N25,2023-09-30 10:32:28+00:00,Me mandaron la mitad del pedido y otro…,"Me mandaron la mitad del pedido y otro artículo por error. Contacté con ellos y me dijeron que cuando les envíe el artículo por error, que por cierto era un protector de pala de pádel, que no quiero para nada, me enviarían el artículo que faltaba. No entiendo porque tengo que esperar a enviar yo el artículo enviado por error para que me manden lo que pedí y me cobraron. Ya hace dos semanas y no sé nada de la prenda que me falta.",Streetprorunning,1.0
Tienda de ropa,Streetprorunning_N24,2023-09-28 13:02:06+00:00,Unas zapatillas para gente amateur que…,"Unas zapatillas para gente amateur que por calidad precio es lo mejor que hay en el mercado, una suela cómoda con una buena amortiguación, las recomendaría para gente que hace menos de 10KM al día.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N23,2023-09-28 06:51:48+00:00,Llevo años comprando en esta web y…,Llevo años comprando en esta web y nunca he tenido problemas. Los precios son muy competitivos y son muy rápidos en envíos tanto como en las devoluciones. Tienen un teléfono.de contacto para resolver dudas y te atienden sin esperas. Muy recomendable!,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N22,2023-09-27 18:23:23+00:00,Zapatillas Adidas.,"El pedido llegó rapidísimo ,las zapatillas de buena calidad ,ligeras,cómodas y muy bonitas ,los niños están encantados. Pienso de repetir de comprar en la página por la comodidad rapidez y buen servicio. Lo recomiendo a todo el mundo . Excelente.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N21,2023-09-27 16:59:19+00:00,Mi experiencia fue muy positiva por el…,Mi experiencia fue muy positiva por el buen precio de sus productos y la rapidez con la que llegaron a su destino,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N20,2023-09-27 15:04:18+00:00,Bueno y rápido,"Buscaba esa zapatillas y en streetprorunning las encontré. Además, fueron súper rápidos. Llegaron en 2 días.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N19,2023-09-27 12:58:59+00:00,Compra y devolucion,"En mi caso compre unas zapatillas, me quedaban un poco pequeñas porque depende de las marcas uso un numero u otro, y simplemente hice la devolución siguiendo sus instrucciones, y no he tenido ningún problema.",Streetprorunning,4.0
Tienda de ropa,Streetprorunning_N18,2023-09-27 12:45:23+00:00,Pedido correcto y en tiempo,Sin contenido,Streetprorunning,5.0
