id_reseña,Fecha,Título,Contenido,Empresa,Calificación
VintedES_N57,2025-10-21 10:20:33+00:00,Buena experiencia,"Buena experiencia. El pero que le pongo, es que tarda muchos días en transferir el dinero a la cuenta bancaria. Y una opción más, sería poner cerca de la zona de residencia por si sale más económico el envío",Vinted ES,5
VintedES_N56,2025-10-21 09:48:49+00:00,Todo perfecto,"Todo perfecto, fue muy rápida en el envío. Gracias",Vinted ES,5
VintedES_N55,2025-10-20 18:17:22+00:00,De seguridad,App y conversaciones y envíos y transferencias todo con seguridad,Vinted ES,5
VintedES_N54,2025-10-20 18:01:41+00:00,Me gusta como funciona la aplicación,"Me gusta como funciona la aplicación , es muy sencilla e intuitiva la recomiendo para compra y venta de productos , tanto para reciclar como para adquirir nuevas necesidades.",Vinted ES,5
VintedES_N53,2025-10-20 17:08:54+00:00,En una de mis últimas ventas he sido…,En una de mis últimas ventas he sido víctima de un cambio del producto que yo envié. Me siento indefensa y sin estrategias para defender mi honor puesto que l a compradora me ha increpado e injuriado directamente. Todas mis ventas se han resuelto sin problema,Vinted ES,1
VintedES_N52,2025-10-20 16:37:18+00:00,Un plataforma intuitiva en la que poder…,Un plataforma intuitiva en la que poder dar una segunda vida a lo que ya no usas o buscar lo que necesitas a buen precio.,Vinted ES,5
VintedES_N51,2025-10-20 16:28:47+00:00,"Tranquilidad, comodidad y seguridad",Es muy cómoda la aplicación y da garantía tanto al comprador como la vendedor y eso da mucha tranquilidad.,Vinted ES,5
VintedES_N50,2025-10-20 15:13:40+00:00,Excelente experiencia como vendedor,"Tengo buena experiencia vendiendo en vinted , el proceso es sencillo y seguro, normalmente llega los artículos a destino en el plazo acordado , por lo que da confianza en seguir vendiendo ☺️",Vinted ES,5
VintedES_N49,2025-10-20 14:29:51+00:00,Todo genial,Todo genial,Vinted ES,5
VintedES_N48,2025-10-20 14:19:05+00:00,Muy buena app,Muy buena app. Me viene genial para renovar mi armario. Que otras personas disfruten de cosas que yo ya no uso y poder comprar otras que me vienen genial! Estoy muy contenta,Vinted ES,5
VintedES_N47,2025-10-20 12:16:38+00:00,Buen trabajo,"Buen trabajo, buen transporte y sin problemas.",Vinted ES,5
VintedES_N46,2025-10-20 11:21:19+00:00,Buena experiencia pero sería mejor si…,Buena experiencia pero sería mejor si se rellenase la descripción con IA,Vinted ES,4
VintedES_N45,2025-10-20 09:38:15+00:00,Siempre es un éxito comprar en Vinted.,Siempre es un éxito comprar en Vinted.,Vinted ES,5
VintedES_N44,2025-10-19 19:43:07+00:00,Me parece interactiva y divertida,"Me parece interactiva y divertida, encuentras cosas muy baratas que no se ven en tienda y se puede lograr vender rápido.",Vinted ES,5
VintedES_N43,2025-10-19 18:47:22+00:00,Compra y venta de forma intuitiva y facil,"Hice mi primer compra enseguida,es todo muy intuitivo y fácil.",Vinted ES,5
VintedES_N42,2025-10-19 16:33:12+00:00,No puede ser que teniendo que pagar un…,"No puede ser que teniendo que pagar un seguro por cada transacción, os desentendais si hay un problema con la distribución. Me gustaría saber para que se paga dicho seguro. Espero que os involucres muchísimo más.",Vinted ES,1
VintedES_N41,2025-10-19 16:11:16+00:00,Perfect,I think that Vinted is the perfect app for buy and win some money.,Vinted ES,5
VintedES_N40,2025-10-19 15:17:15+00:00,La comodidad que ofrece esta plataforma…,"La comodidad que ofrece esta plataforma nunca antes la había visto y ayuda a que personas no experimentadas en la compraventa entiendan mejor el sector facilitando a la hora de publicar anuncios, comprar, etc…",Vinted ES,5
VintedES_N39,2025-10-19 15:03:42+00:00,Hace fácil la venta,"Hace fácil la venta, pero en los materiales de los artículos, cuando no aparece en el listado debería poder escribirse a mano",Vinted ES,5
VintedES_N38,2025-10-19 14:06:33+00:00,Me encanta la app,"Me encanta la app, tanto para vender como para comprar, seguro y confiable",Vinted ES,5
VintedES_N37,2025-10-19 10:28:29+00:00,Todo muy rápido y producto funciona sin…,Todo muy rápido y producto funciona sin problema,Vinted ES,5
VintedES_N36,2025-10-19 10:10:53+00:00,Me gustaría vender más de lo q vendo.,Me gustaría vender más de lo q vendo.. pero me parece que es una buena oportunidad para darle una segunda vida a la ropa,Vinted ES,5
VintedES_N35,2025-10-18 17:20:48+00:00,Oportunidades infinitas…,Para mí se abrió una puerta a un amplio abanico de oportunidades ya sea como para emprender como para comprar cosas que uno necesita.,Vinted ES,5
VintedES_N34,2025-10-18 12:57:16+00:00,Me encanta la experiencia de vinted,"Me encanta la experiencia de vinted . Es una aplicación muy motivadora y con mucha salida , la utilizo diariamente , y la verdad que es algo de mi día a día",Vinted ES,5
VintedES_N33,2025-10-18 09:25:14+00:00,Poder dar una segunda vida a algo me…,Poder dar una segunda vida a algo me parece excelente,Vinted ES,5
VintedES_N32,2025-10-17 11:15:11+00:00,Genial,"Genial, muy fácil y sencillo",Vinted ES,5
VintedES_N31,2025-10-17 10:50:50+00:00,problemas de repartidores,"os cuento un poco lo que me ha pasado. envio un paquete PERFECTAMENTE EMBALADO y protegido de una bandeja decorada. viendo como trabajan algunos repartidores no me extraña que llega rota a la persona que me la compra. solución de Vinted, a ella le devuelve el dinero y a mi me echa las culpas de mal embalada y me quedo sin bandeja y sin dinero. además, cuando les reclamo por algo que se que no ha sido culpa mía, me dicen que no reciben más quejas de ese tema y que cierran la conversación. parece anecdótico pero ojo con ell. no digo que la culpa sea suya pero la gestión bastante mala",Vinted ES,1
VintedES_N30,2025-10-17 02:04:34+00:00,Me banearon sin motivo,"Me banearon sin motivo por ""no sé qué comercial"" y cuando trato de que se solucione, solo me hablan bots hasta que no puedo hablar más. A saber si podré retirar el dinero recaudado...",Vinted ES,1
VintedES_N29,2025-10-16 19:33:25+00:00,Tuve un problema con la etiqueta,Pues tuve un problema con una etiqueta y anulasteis el pedido y reembolso al comprador y yo me e quedado sin pedido y sin dinero Y no lo han solucionado,Vinted ES,1
VintedES_N28,2025-10-16 16:15:13+00:00,En espera un pedido hace más de 20 dias,"No me ha llegado la compra realizada el 16 de septiembre, parece que se ha perdido. Mientras tanto, ni la prenda ni la devolución del dinero. Decepcionada",Vinted ES,1
VintedES_N27,2025-10-16 12:04:20+00:00,Genial todo,Sin contenido,Vinted ES,5
VintedES_N26,2025-10-16 11:33:42+00:00,Todo perfecto,Todo perfecto,Vinted ES,5
VintedES_N25,2025-10-15 10:06:11+00:00,Buena reseña,La verdad muy bien de momento me esta gustando la app,Vinted ES,4
VintedES_N24,2025-10-15 10:02:52+00:00,Me habéis robado mi dinero,"Me habéis robado mi dinero y no me pasáis a hablar con una persona real, mi comprador se está aprovechando de vosotros y le apoyáis.",Vinted ES,1
VintedES_N23,2025-10-14 20:19:08+00:00,"Todo perfecto, pero mejoraría el buscador","La facilidad para comprar como para vender me animan a usar esta aplicación. La única pega es el buscador, harían falta más filtros, por ejemplo por país, para asegurarme que los productos estén en mi idioma.",Vinted ES,4
VintedES_N22,2025-10-14 18:18:27+00:00,Atención al cliente nefasta.,"Tengo un problema, y no lo quieren solucionar. Resulta que la clienta ha elegido el envío de recogida a mi domicilio con Ontime y esta compañía no ha aparecido en la fecha establecida. Con lo cual, he intentado ponerme en contacto con ambas empresas y no se quieren hacer cargo. Vinted se lava las manos y no quiere saber nada. Ahora, si en 2 días no he completado la venta te ponen una valoración negativa, sin ser tu culpa. La atención al cliente es nefasta.",Vinted ES,1
VintedES_N21,2025-10-14 12:24:54+00:00,Eficiencia y rapidez,"Me parece una plataforma de venta, muy eficiente y simple de utilizar",Vinted ES,5
VintedES_N20,2025-10-14 09:50:51+00:00,Dar una segunda oportunidad a las cosas es genial,"Método fácil, rápido y sencillo para sacarte un dinerito por esas prendas que ya no usas.",Vinted ES,5
VintedES_N19,2025-10-14 06:01:59+00:00,Vinted es una plataforma excepcional…,Vinted es una plataforma excepcional que transforma la manera en que consumimos y nos deshacemos de la ropa. Es una herramienta de compraventa de ropa de segunda mano moderna y sobretodo segura!,Vinted ES,5
VintedES_N18,2025-10-13 23:06:46+00:00,Una aplicación genial,"Una aplicación genial para poder sacar partido a esas cosas que no usas y poder ofrecerles una segunda vida. Ambas partes tienen su recompensa, alejarnos un poco del consumo sin control y poder disfrutar de cosas que quedan prácticamente nuevas aportando un granito de arena a cuidar más el mundo. Una forma de reciclar sacando beneficio. Además una aplicación muy fácil de usar",Vinted ES,5
VintedES_N17,2025-10-13 21:59:39+00:00,NO RECOMIENDO A NADIE,"Recomiendo vender solamente las cosas que estáis dispuestos a tirar.. envié un portátil que funcionaba y el comprador dijo que la pantalla no se encendía. O bien ha mentido el comprador, o bien se dañó durante el transporte (lo empaquete mejor que una fábrica, pero si tiran fuerte…) Nada. Me quedo sin el ordenador. No recomiendo a media está plataforma.",Vinted ES,1
VintedES_N16,2025-10-13 20:34:34+00:00,La facilidad para subir productos y la…,La facilidad para subir productos y la transparencia,Vinted ES,5
VintedES_N15,2025-10-13 20:00:37+00:00,Es intuitiva y fácil de usar,Es intuitiva y fácil de usar Hay mucha variedad de productos y los envíos funcionan muy bien,Vinted ES,5
VintedES_N14,2025-10-13 18:18:05+00:00,Mi experiencia es muy exitosa estoy…,"Mi experiencia es muy exitosa estoy encantada , lo recomiendo.",Vinted ES,5
VintedES_N13,2025-10-13 18:08:22+00:00,"Excelente app,de momento llevo poco…","Excelente app,de momento llevo poco tiempo usandola,pero no ha habido ninguna incidencia",Vinted ES,5
VintedES_N12,2025-10-13 17:52:17+00:00,Resulta muy intuitiva y cómoda,Resulta muy intuitiva y cómoda,Vinted ES,5
VintedES_N11,2025-10-13 17:48:43+00:00,Me alegro que estés contenta con el…,Me alegro que estés contenta con el producto Gracias,Vinted ES,5
VintedES_N10,2025-10-13 17:11:28+00:00,No lo useis,"Normalmente, si tienes un problema te habla una máquina y cuando te pasan con alguien, hacen caso omiso de tus problemas, si te bloquean la cuenta por error, ni demostrándolo de ninguna manera te hacen caso, ni aceptan sus errores, solo buscan ganar dinero y tú eres simplemente su obrero",Vinted ES,1
VintedES_N9,2025-10-13 14:13:11+00:00,Buen servicio,Vinted es una plataforma muy satisfactoria. Servicio rápido y eficaz.,Vinted ES,5
VintedES_N8,2025-10-13 12:57:39+00:00,App muy bien diseñada,App muy bien diseñada. Muy ágil la compra venta.,Vinted ES,5
VintedES_N7,2025-10-13 11:15:24+00:00,Muy fácil de gestionar los anuncios y…,Muy fácil de gestionar los anuncios y la comunicación. Es una ventaja haber ampliado los artículos que se pueden vender.,Vinted ES,5
VintedES_N6,2025-10-12 23:02:43+00:00,Nunca he tenido problemas al vender…,"Nunca he tenido problemas al vender nada por esta plataforma,siempre todo muy fluido y fenomenal",Vinted ES,5
VintedES_N5,2025-10-12 16:54:27+00:00,Me encanta,Me encanta. Lo uso mucho y me alegra que otras personas puedas reutilizar las prendas y cosas que vendo.,Vinted ES,5
VintedES_N4,2025-10-12 12:05:17+00:00,Excelente idea de ventas,Excelente idea,Vinted ES,5
VintedES_N3,2025-10-11 19:34:53+00:00,"Todo muy correcto,fácil vender fácil…","Todo muy correcto,fácil vender fácil comprar y de momento parece seguro",Vinted ES,5
VintedES_N2,2025-10-11 18:37:29+00:00,Me encanta,"Super fácil de usar y genial atención al cliente. Todo fluye siempre con normalidad, estoy encantada.",Vinted ES,5
VintedES_N1,2025-10-11 16:48:34+00:00,Excelente servicio!,"Tienen muchas facilidades, servicios rapidos atentos, cualquier problema te lo solucionan!! Un gran equipo💪👍",Vinted ES,5
ZARA_N200,2025-11-11 18:57:08+00:00,La ropa es moderna y con buen estilo,"La ropa es moderna y con buen estilo, pero a veces la calidad no corresponde al precio. Además, el servicio al cliente podría mejorar.",ZARA,3
ZARA_N199,2025-11-06 22:24:20+00:00,Le doy una estrella porque no me dejan…,"Le doy una estrella porque no me dejan poner menos. Mi experiencia devolviendo un pedido online ha sido NEFASTA y realmente se han reido de mi. Gran empresa esta, si señor. Llevo 20 dias escribiendo a ""atencion al cliente"" via wassap, chat, telefonica porque NADIE ha venido a recoger mi devolucion. La frase de ""entre 24/48 horas pasara un transportista a recoger el pedido"" Me la han dicho 6 veces distintas, por cada reclamacion que he hecho. Y SIGUEN SIN VENIR. Me parece una falta de respeto descomunal. Al final me obligan a ir a una tienda fisica a devolverlo porque va a pasar el mes y me quedo sin mi dinero. Bravo Inditex. Bravo!!",ZARA,1
ZARA_N198,2025-11-03 22:01:20+00:00,Imposible devolver prenda …,Imposible devolver prenda …. No atienden a razones …. Me parece una atención al cliente nula …. Así no volveré a comprar en Zara ….,ZARA,1
ZARA_N197,2025-10-28 15:46:03+00:00,Zara se ríe de los clientes,"Zara se ríe de los clientes. Dos semanas esperando una respuesta y aún no tienen solución a una devolución que no me llega. Quedan en llamarte, te marean de tienda en tienda y al final me dicen que hable con un banco que no sé cuál es ya que han abonado mi devolución a otra cuenta y que no me ayudan. Una gran superficie que maree y trate tan mal a los clientes cuando el error es suyo. Pierdo mi tiempo y mis 30€ de devolución. Es una vergüenza. Zara Miramar. Málaga y Zara at. Al cliente.",ZARA,1
ZARA_N196,2025-10-21 07:32:24+00:00,Poco queda que decir,"Poco queda que decir después de todo lo que he leído. Problemas con la entrega, Zara se lava las manos, hace esperar al cliente, no devuelve el dinero...... Pues nada, torres mas altas han caído.",ZARA,1
ZARA_N195,2025-10-18 15:49:58+00:00,"Zara Irun ,las dependientas mas…","Zara Irun ,las dependientas mas desagradables, con lala cara y un ego hasta las nubes,te tratan como si les debes algo ,te miran por encima del hombro lo peor que he visto ,encima con pocas ganas de trabajar Los probadores ocupados de cajas hay solo 2 1 de mujer arriba y no de hombres abajo no abren mas para que no sel acumule el trabajo, espero que los encargados de hacer las entrevistas tengan en cuenta que esto espanta los clientes ver una cara amargada y contestaciones malas .En breve les cerraran la tienda a estos también, prefiero comprar online que ber estas caras poco agradables y escuchar comentarios fuera de lugar, además de hablar de sus cosas o problemas familiares o ente .compañeros",ZARA,1
ZARA_N194,2025-10-17 10:34:10+00:00,La atención a la pérdida de los…,La atención a la pérdida de los paquetes pedidos omline. 16 días llevo esperando mi paquete o mi dinero y dicen que que debo esperar a que aparezca para obtener mi dinero. A ver que culpa tengo yp de que lo hayan perdido. Muy mala gestion,ZARA,1
ZARA_N193,2025-10-15 12:36:51+00:00,Ropa de buena calidad,"Gran tienda de ropa, muy buena calidad",ZARA,4
ZARA_N192,2025-10-13 11:37:52+00:00,No volveremos,"Mi pareja y yo hemos tenido hoy una experiencia muy desagradable en la tienda del C.C Nervión Plaza de Sevilla. Él se compró varias prendas que tuvo que pagar en una de las cajas de autopago porque ya no hay personal para cobrar. (Algo que nos parece nefasto dado el paro que hay) Pagó en efectivo y no le salió el ticket y al tratar de salir de la tienda saltó la alarma que no se había desactivado. En resumen, nos tuvieron allí más de una hora porque decian que la máquina no había detectado el pago y claro, como no teníamos ticket no podíamos demostrar nada. Les dijimos desde el primer momento que miraran las grabaciones de las cámaras, donde podrían comprobarlo todo y no fue hasta el último momento (una hora después) cuando lo hicieron y efectivamente tuvieron que darnos la razón. Puede que no usáramos bien la máquina de autopago, pero era la primera vez y deberían mostrar claramente las instrucciones o al menos tener allí alguna persona para ayudar a los clientes, así como tambien algún método más efectivo para comprobar los pagos y no poner en tela de juicio la palabra de un cliente. No hemos puesto reclamación pero si ya antes ibamos poco a Zara desde luego que no pensamos volver más.",ZARA,1
ZARA_N191,2025-10-07 15:50:22+00:00,Pequeño retraso en devolucion,"El pedido online fue un poco lioso, ya que tuve que realizar una devolucion y tardo algo mas de lo normal, pero el trato fue bueno.",ZARA,4
ZARA_N190,2025-10-02 16:00:32+00:00,Hice un pedido en Zara el 29 de…,"Hice un pedido en Zara el 29 de septiembre, que debía entregarse el 30 de septiembre. Lamentablemente, enviaron un número de seguimiento incorrecto y el envío aún no había llegado al mensajero para su entrega el 2 de octubre. La fecha de entrega se retrasa constantemente, y cuando contacté con el servicio de atención al cliente de Zara por chat, me dejaron esperando sin darme ninguna explicación clara y concreta. Siento que Zara me está mintiendo y engañando, ya que no se toma en serio estas quejas y no hace ningún esfuerzo por resolver el problema.",ZARA,1
ZARA_N189,2025-09-18 15:55:08+00:00,Zara intransigente sin razón.,"Le regalaron mis primos a mi hija un conjunto de Zara de este otoño (nueva temporada) y he ido a devolverlo por otro artículo, puesto que no le queda bin. El problema es que ha caducado el ticket porque hemos estado fuera y, tanto en tienda como llamado a Att. al Cliente, me han dicho que no puedo devolverlo. Ni siquiera me hacen un vale por el importe, pues yo compro en Zara. Da igual que sea de nueva temporada, de este otoño 2025, porque, si han pasado 24h de la fecha de caducidad del ticket, ya no puedes hacer nada... Me parece una falta de respeto absoluta hacia los clientes: no pretendo que me devuelvan el dinero, sólo quiero un vale para gastarlo allí!!! En fin, creo que me voy a pensar muy mucho volver a esta tienda...Y, por supuesto, esto lo voy a comentar con todos mis conocidos. Es una vergüenza!",ZARA,1
ZARA_N188,2025-09-18 11:18:28+00:00,Calidad por debajo de lo esperado,La nueva colección de Zara deja mucho que desear y la calidad es incluso peor de lo esperado.,ZARA,2
ZARA_N187,2025-09-18 10:21:04+00:00,Desastre en organización online,"Una estrella y me parece demasiado. No tengo ni una pizca de vergüenza ,los últimos pedidos me han tardado una semana en llegar ,es más aún hice otro el jueves 12 y estamos a jueves 18 y señores mi pedido aún no ha llegado. Es de vergüenza . Ya se que ustedes se lo pasan todo por el forro pero a este paso torres ma altas han caído y ustedes se deben al cliente",ZARA,1
ZARA_N186,2025-09-15 12:48:45+00:00,Yo he recibido un pedido online en el…,"Yo he recibido un pedido online en el que faltan 4 prendas, entre ellas unos botines con la caja vacía y me dicen que tienen constancia de que todo a salido del almacén y lo pueden hacer nada, ni enviarme el resto de prendas ni devolverme el dinero. Quizás deberían contratar a gente más cualificada. Es indignante y decepcionante",ZARA,1
ZARA_N185,2025-09-10 13:22:23+00:00,Muy poco profesionales,"Muy poco profesionales. Hace unos días hice una devolución en un punto de recogida y la empresa de transporte (GLS) ha perdido el paquete. Tengo el justificante conforme lo entregué pero no quieren hacerme el reembolso pq según ellos están mirando que ha pasado con el paquete, y ya han pasado 3 semanas desde que lo devolví. La atención al cliente una pérdida de tiempo, solo respuestas preestablecidas y excusas pero ninguna solución. Última vez que compro en Zara",ZARA,1
ZARA_N184,2025-09-01 16:48:58+00:00,"No hagáis devoluciones online, hacedlo en tienda","Hice una devolución a través de Zara online y no lo recomiendo. Al ellos procesar la devolución lo han hecho de las prendas que les ha dado la gana, faltan dos que dicen que no están en el paquete y no me devuelven el dinero!!! Leyendo comentarios de más clientes me da que en los almacenes quienes procesan las devoluciones roban prendas sobre todo si son de rebajas y cosas agotadas y al final pagamos el pato los clientes. Deberían controlar más a los trabajadores de almacén. Conclusión: devolver en tienda aunque os pongan mala cara las dependientas.",ZARA,1
ZARA_N183,2025-08-27 11:34:11+00:00,ZARA PASEO DE GRACIA,"Vivo en el centro de Barcelona y siempre me ha encantado ir a la tienda de Paseo de Gracia, pero ahora solo hay turistas ,es imposible que te atiendan y hay unas largas colas en los probadores. Que lastima que a los vecinos de toda la vida nos estén echando de nuestra ciudad",ZARA,1
ZARA_N182,2025-08-20 02:20:50+00:00,Servicio de devolución nefasto,"Hago una devolución online de bastantes prendas en dos cajas. Me llega el reembolso y no me coincide con lo que yo he devuelto. Me faltan 3 prendas por reembolsar, casi 90 euros. Yo mando dos cajas y el servicio de transporte pone que solo recoge una...He hablado con ellos y reclamado varios días y nada, que se ve que hay un agujero negro que se come las prendas que devolvemos, nada más y nada menos que tres...no una, no. No es la primera vez que me pasa esto, pero sí la última.",ZARA,1
ZARA_N181,2025-08-07 18:10:09+00:00,Ropa bonita y de buen precio,"He comprado ropa para toda mi familia, esposa e hijos y siempre encontré ropa a buen precio, buenos descuentos y ropa realmente bonita.",ZARA,5
ZARA_N180,2025-07-30 11:36:19+00:00,Devuelvo los artículos y no me devuelven el dinero,"Ya es la segunda vez que me pasa con una devolución online, me dicen que uno de los artículos no lo han recibido en el paquete de devolución, casualmente el más caro de todo el pedido y no hay manera de que me devuelvan el dinero ni de reclamarlo a otro sitio como la empresa de transportes... porque en algún sitio tiene que estar esa prenda. Un timo, vaya.",ZARA,1
ZARA_N179,2025-07-30 00:36:06+00:00,Decepcionante devolución,"Hice una devolución de tres prendas y solo me han hecho la devolución de 2,me pongo en contacto con ellos y me dicen que la tercera prenda no estaba dentro de la caja ,donde yo le aseguré de que si, dándome a entender que era mi palabra contra la suya.Mando un correo pidiendo que me manden una hoja de reclamación y a día de hoy sigo sin respuesta .",ZARA,1
ZARA_N178,2025-07-23 22:47:56+00:00,Zara Uruguay,"Zara Uruguay El 25/6/25 realice una compra online. La dividieron en 2 entregas, 1 ( con3 prendas) me llegó el 7/7 y la 2da (con 12 prendas) nunca la enviaron. Reclame con 2 mail no contestados y varios chat, el último el 17/7 me dijeron que me devolverían el dinero porque no tenían esas prendas en existencia, pero nunca me llegó comunicacion de la devolución.",ZARA,1
ZARA_N177,2025-07-16 08:37:13+00:00,NUNCA ME REALIZARON EL REEMBOLSO,"Muy mala la experiencia con la empresa, cancelaron mi pedido , lo malo que solo existe un chat para reclamar y no un numero de celular para poder gestionar el reclamo. Creo e Indecopi debería tomar acciones en esto, y los usuarios utilizar las redes para reclamar.",ZARA,1
ZARA_N176,2025-07-14 10:59:22+00:00,Pésima experiencia vestido a la venta…,Pésima experiencia vestido a la venta con cremallera roto voy a devolverlo me dice que el ticket no corresponde. Que vaya y busque donde está cuando han sido ellos los que han dado el erróneo,ZARA,1
ZARA_N175,2025-07-11 20:37:19+00:00,Ponen cajas para poder pagar de forma…,"Ponen cajas para poder pagar de forma independiente y de 3 cajas que hay, sólo funciona 1 y tras hacer la cola, esta caja también se para y nos mandan al mostrador a hacer de nuevo una cola muy larga… Impresentable",ZARA,1
ZARA_N174,2025-07-06 21:06:52+00:00,PAGAR 14€ PARA ENVÍO EXPRESS PARA NADA,"Hice un pedido la semana pasada y pagué 14€ extra de envío para que me llegasen el jueves y el viernes. Al final, ni una cosa ni la otra. Me parece una auténtica estafa que te garanticen la entrega de un envío a cambio de un pago extra y luego no sea así. Hasta mañana lunes, no podré recibir el pedido, el cual era para una boda ayer. Primera y última vez que hago uso de la compra online de Zara. Me consta que están cerrando y han cerrado tiendas para centrarse en la tienda online. Trabajando así, no lo veo.",ZARA,1
ZARA_N173,2025-07-04 13:58:49+00:00,Llevo muchos años comprando en Zara,"Llevo muchos años comprando en Zara, nunca había tenido grandes problemas. Han contratado a una empresa de transporte (ATH) que no entrega el paquete pero tampoco me dan una solución, solo que espere. Me voy en una semana fuera de España y llevo ya 4 llamadas. Cero soluciones. Solo saben decir que ""lo lamento"" o ""la entiendo"" pero hay cero soluciones a un problema que han causado ellos",ZARA,1
ZARA_N172,2025-06-28 12:30:50+00:00,¡Compré unas sandalias que son…,"¡Compré unas sandalias que son imposibles de usar por la dureza del cuero! ¡Me rozan mucho los pies! ¡El servicio de atención al cliente se niega a hacerme un reembolso, alegando que no hay información sobre el defecto! ¿Cómo es posible que no haya ninguna? ¿Qué debo hacer?",ZARA,1
ZARA_N171,2025-06-28 10:33:41+00:00,La verdad que es para reírse nose para…,La verdad que es para reírse nose para que es el cuento de las dichosas rebajas zara este año se lucio está la tienda de Ponferrada en el centro comercial llena de chiros viejos lo que no han vendido en años es la ropa que zara puso en rebajas de verdad nos creen tan tontos y no conformes con querer vender todos los chilangos viejos tienen unos precios como si hubiera sido ropa de esta temporada menudo timo disfrazado de rebajas,ZARA,1
ZARA_N170,2025-06-26 04:58:54+00:00,Buena ropa,"Buena ropa, también se encuentran algunas ofertas interesantes",ZARA,3
ZARA_N169,2025-06-25 18:49:28+00:00,esta empresa no es humana son maquinas,"Me compré un vestido y según el ticket tengo 30 días para devolverlo, me pase de 4 días y explique que necesitaba devolverlo ya que perdí mucho peso y me venia grandísimo . Sin embargo no atienden a razones y se mantienen en sus trece (que realmente y legalmente tienen razón) pero un poco de empatía podrían tener con los clientes . Luego te tienen en vilo 1 semana para confirmar que nada pueden hacer ya que sus reglas son firmes e inamovibles. Pues lo único que consiguen es que sus clientes dejen de serlo",ZARA,1
ZARA_N168,2025-06-20 20:58:31+00:00,Decepción total con la devolución de ZARA,"Hice una devolución (N° 5421…) de tres prendas, todas introducidas correctamente en el paquete y entregadas en el punto de recogida autorizado. Para mi sorpresa, sólo me han devuelto el dinero de dos, alegando que la tercera nunca llegó. Lo más frustrante es que la prenda no reembolsada era un mono de lino de casi 46€, una de esas piezas agotadas desde el primer día, que compré con mucha ilusión. He reclamado dos veces, pero simplemente lo niegan sin investigar ni ofrecer una solución. El trato al cliente ha sido decepcionante. Siempre he confiado en Zara, pero esta experiencia me hace replantearme si volveré a comprar online. Si hacéis devoluciones, revisad muy bien antes de cerrar el paquete, tomad fotos y guardarlo todo, porque si pasa algo, la empresa no asume ninguna responsabilidad y el cliente queda completamente desprotegido.",ZARA,1
ZARA_N167,2025-06-20 15:45:32+00:00,Una vergüenza,"Recibí un vestido lleno de suciedad (recién entregado), puse la reclamación al minuto, y aún así me hicieron enviar fotos del vestido por delante, por detrás, etiqueta exterior e interior, pese a que ellos mismos sabían que acababan de entregarlo. Aceptaron la devolución como si fuera un favor, cuando es un derecho básico. No ofrecieron solución ni compensación, el vestido ya no estaba en stock y lo necesitaba para un evento ese fin de semana. El trato fue impersonal, mecánico y sin empatía. Cada vez peor calidad, atención robotizada y devoluciones que tardan meses (si no las reclamas, directamente se quedan con tu dinero). No hay responsables ni nadie que dé la cara. Una vergüenza.",ZARA,1
ZARA_N166,2025-06-19 10:55:22+00:00,EN ZARA SON UNOS LADRONES,"Hice un pedido (53756886131) que devolví conforme me llegó debido a que me surgió un problema personal. Les llegó al devolución el dia 27 de MAYO, a fecha de hoy 19 de JUNIO, aún no he recibido el importe. Les he pasado todo, comprobante de entrega, todo lo que me han solicitado. He contactado con ellos mas de 15 veces en este plazo y siempre me dicen que me contactaran por correo en 24/48 horas, han pasado mas de 25 días y no me han contactado aún. POR FAVOR NO COMPREIS AQUI POR COSAS COMO ESTAS, ES MIL VECES MAS PREFERIBLE MANGO QUE SABE TRATAR A LOS CLIENTES. NOCOMPREN EN ZARA, SON UNOS LADRONES,",ZARA,1
ZARA_N165,2025-06-18 15:30:58+00:00,Maravilloso servicio el de Bershka…,Maravilloso servicio el de Bershka centro comercial Meridiano Tenerife,ZARA,5
ZARA_N164,2025-06-16 15:36:26+00:00,Pedido online no llega,El enlace de seguimiento no funciona. Desde atención al cliente me dicen que espere a que llegue.,ZARA,1
